Timestamp,Temperature,Humidity,Acceleration X,Acceleration Y,Acceleration Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Mag X,Mag Y,Mag Z,Distance,Cluster
7/16/2024 6:21,26.0,70.0,-379.3710938,-900.5273438,-7763.695313,15.97560976,-30.24390244,7.987804878,6.15,-56.4,-5.7,3.3,8
7/16/2024 6:34,26.0,69.9,-126.4570313,-896.6953125,-7775.191406,-13.41463415,7.5,-31.8902439,6.9,-55.65,-6.0,3.29,8
7/16/2024 6:34,26.0,69.9,-218.4257813,-754.9101563,-7763.695313,9.268292683,-10.24390244,7.682926829,6.3,-55.8,-5.55,3.29,8
7/16/2024 6:34,26.0,69.7,-118.7929688,-892.8632813,-7702.382813,14.93902439,-0.609756098,6.829268293,6.3,-55.5,-5.55,3.29,8
7/16/2024 6:34,26.0,69.7,-176.2734375,-850.7109375,-8016.609375,-22.37804878,23.65853659,-17.86585366,6.9,-54.6,-5.7,3.29,8
7/16/2024 6:34,26.0,69.6,-7.6640625,-877.5351563,-7832.671875,-11.70731707,3.597560976,-25.79268293,20.25,-42.45,-12.6,3.29,3
7/16/2024 6:34,26.1,69.6,-30.65625,-858.375,-7303.851563,12.74390244,-0.182926829,-7.195121951,6.6,-13.8,-7.5,3.29,0
7/16/2024 6:34,26.1,69.5,-172.4414063,-766.40625,-7710.046875,15.24390244,-14.45121951,2.43902439,7.5,-12.9,-8.7,3.29,8
7/16/2024 6:34,26.1,69.5,-111.1289063,-858.375,-7664.0625,-1.524390244,6.402439024,-33.90243902,8.25,-13.65,-8.4,3.3,0
7/16/2024 6:34,26.1,69.5,-38.3203125,-789.3984375,-7786.6875,-14.57317073,25.54878049,-0.243902439,9.3,-11.85,-7.05,3.29,0
7/16/2024 6:34,26.1,69.4,-233.7539063,-812.390625,-7652.566406,12.86585366,-22.98780488,18.90243902,10.05,-13.2,-9.15,3.3,8
7/16/2024 6:34,26.1,69.2,-187.7695313,-896.6953125,-7740.703125,-3.414634146,1.219512195,-1.829268293,10.05,-14.7,-10.2,3.3,3
7/16/2024 6:34,26.1,69.2,-84.3046875,-1019.320313,-7848.0,-6.219512195,6.951219512,-26.64634146,13.2,-16.5,-11.85,3.29,3
7/16/2024 6:34,26.2,69.1,-80.47265625,-866.0390625,-7740.703125,-21.03658537,13.7195122,-18.35365854,12.15,-16.95,-11.25,3.3,7
7/16/2024 6:34,26.2,69.0,0.0,-889.03125,-7725.375,-4.329268293,14.69512195,-6.768292683,11.55,-16.35,-11.7,3.3,0
7/16/2024 6:34,26.2,68.8,-160.9453125,-850.7109375,-7901.648438,-7.5,-5.243902439,3.231707317,12.15,-16.95,-11.55,3.29,1
7/16/2024 6:34,26.2,68.7,-42.15234375,-896.6953125,-7886.320313,-26.40243902,9.817073171,5.182926829,18.45,-20.25,-6.75,3.3,7
7/16/2024 6:34,26.2,68.5,-126.4570313,-831.5507813,-7391.988281,0.243902439,9.87804878,-4.87804878,1.65,-27.3,15.15,3.29,0
7/16/2024 6:34,26.2,68.4,-88.13671875,-781.734375,-7702.382813,15.18292683,-7.804878049,0.487804878,1.35,-27.3,15.15,3.3,4
7/16/2024 6:34,26.3,68.4,-145.6171875,-843.046875,-7756.03125,16.09756098,-15.73170732,6.768292683,-0.45,-26.85,15.75,3.29,4
7/16/2024 6:34,26.3,68.5,-195.4335938,-823.8867188,-7851.832031,23.47560976,-11.2195122,3.902439024,2.25,-26.4,16.8,3.29,8
7/16/2024 6:34,26.3,68.4,-84.3046875,-854.5429688,-7809.679688,-12.56097561,8.841463415,1.219512195,1.5,-26.1,15.75,3.3,0
7/16/2024 6:34,26.3,68.4,-42.15234375,-923.5195313,-7664.0625,-10.91463415,9.085365854,-8.963414634,0.45,-28.2,17.4,3.29,0
7/16/2024 6:34,26.3,68.5,-61.3125,-854.5429688,-7729.207031,-14.87804878,2.317073171,-8.414634146,1.05,-27.75,16.2,4.59,0
7/16/2024 6:34,26.3,68.5,-172.4414063,-835.3828125,-7740.703125,-12.62195122,-23.35365854,3.780487805,2.1,-27.0,14.55,3.28,4
7/16/2024 6:34,26.3,68.6,-164.7773438,-892.8632813,-7802.015625,-0.243902439,-0.975609756,-10.48780488,1.65,-25.95,15.6,3.29,4
7/16/2024 6:34,26.3,68.6,-149.4492188,-869.8710938,-7759.863281,-14.20731707,23.41463415,-2.43902439,4.05,-27.15,13.95,4.58,0
7/16/2024 6:35,26.3,68.5,-164.7773438,-862.2070313,-7802.015625,-15.6097561,5.12195122,-34.02439024,3.75,-28.8,12.75,3.3,1
7/16/2024 6:35,26.4,68.6,3.83203125,-754.9101563,-7434.140625,-2.012195122,-18.96341463,15.36585366,3.6,-30.15,12.6,3.3,0
7/16/2024 6:35,26.4,68.6,-157.1132813,-873.703125,-7798.183594,5.0,2.073170732,-24.14634146,13.5,-25.35,19.5,3.3,0
7/16/2024 6:35,26.4,68.5,-172.4414063,-869.8710938,-7752.199219,7.804878049,-2.743902439,-18.17073171,6.0,-14.55,-5.55,4.59,0
7/16/2024 6:35,26.4,68.5,-45.984375,-846.8789063,-7959.128906,-13.90243902,12.62195122,-40.06097561,17.4,-49.5,-11.25,3.3,1
7/16/2024 6:35,26.4,68.5,-199.265625,-885.1992188,-7813.511719,17.98780488,3.597560976,4.451219512,4.2,-51.15,-4.05,3.29,6
7/16/2024 6:35,26.4,68.5,-141.7851563,-988.6640625,-7740.703125,4.085365854,8.902439024,11.46341463,3.3,-54.9,-3.6,3.3,6
7/16/2024 6:35,26.4,68.5,-61.3125,-904.359375,-7798.183594,-20.06097561,20.91463415,-11.8902439,3.75,-54.0,-2.4,3.28,1
7/16/2024 6:35,26.4,68.4,-126.4570313,-835.3828125,-7687.054688,14.93902439,-11.52439024,11.46341463,3.75,-52.2,-1.35,4.59,4
7/16/2024 6:35,26.4,68.3,-84.3046875,-858.375,-7771.359375,7.926829268,-12.74390244,-13.35365854,3.6,-53.1,-2.25,4.59,4
7/16/2024 6:35,26.4,68.3,-141.7851563,-885.1992188,-7698.550781,-12.98780488,-0.304878049,-3.658536585,4.35,-54.15,-1.8,4.59,1
7/16/2024 6:35,26.4,68.2,-76.640625,-793.2304688,-7683.222656,-2.5,-13.04878049,-5.12195122,3.75,-54.0,-1.65,4.59,4
7/16/2024 6:35,26.4,68.1,-76.640625,-839.2148438,-7644.902344,9.87804878,-14.57317073,18.1097561,3.6,-53.1,-0.75,4.59,4
7/16/2024 6:35,26.4,68.0,-15.328125,-900.5273438,-7763.695313,3.292682927,-21.8902439,1.707317073,4.05,-53.85,-2.25,4.58,4
7/16/2024 6:35,26.4,67.9,-99.6328125,-843.046875,-7736.871094,-4.451219512,12.56097561,-23.41463415,4.65,-53.1,-0.45,3.29,1
7/16/2024 6:35,26.5,67.8,-88.13671875,-770.2382813,-7721.542969,-11.64634146,5.548780488,-7.317073171,4.05,-52.8,-1.8,4.59,1
7/16/2024 6:35,26.4,67.7,-134.1210938,-816.2226563,-7759.863281,10.67073171,-18.59756098,5.914634146,3.75,-54.75,-1.95,4.58,6
7/16/2024 6:35,26.4,67.6,-72.80859375,-850.7109375,-7667.894531,-35.6097561,22.62195122,-3.719512195,4.2,-51.9,-3.0,4.58,1
7/16/2024 6:35,26.4,67.6,-111.1289063,-846.8789063,-7679.390625,15.24390244,-0.487804878,14.14634146,5.4,-53.85,-1.5,4.59,4
7/16/2024 6:35,26.5,67.5,-34.48828125,-869.8710938,-7710.046875,-4.817073171,31.8902439,-12.01219512,3.75,-54.75,-1.65,4.58,0
7/16/2024 6:35,26.4,67.4,-344.8828125,-781.734375,-7591.253906,25.18292683,-3.292682927,4.390243902,4.2,-53.25,-0.9,4.59,6
7/16/2024 6:35,26.4,67.3,-84.3046875,-915.8554688,-7752.199219,3.292682927,-7.256097561,19.45121951,4.35,-54.15,-1.5,4.59,4
7/16/2024 6:35,26.5,67.3,-134.1210938,-831.5507813,-7664.0625,10.6097561,-11.52439024,12.80487805,4.5,-52.95,-1.35,4.58,4
7/16/2024 6:35,26.4,67.2,-145.6171875,-793.2304688,-7759.863281,11.52439024,-14.45121951,-1.280487805,3.75,-54.0,-1.65,4.59,6
7/16/2024 6:35,26.5,67.2,-95.80078125,-831.5507813,-7744.535156,6.341463415,-4.756097561,4.817073171,4.05,-52.8,-1.2,4.58,4
7/16/2024 6:35,26.5,67.2,-91.96875,-969.5039063,-7744.535156,1.951219512,-19.69512195,-15.73170732,3.0,-54.6,-2.25,4.6,4
7/16/2024 6:35,26.5,67.2,-80.47265625,-789.3984375,-7648.734375,17.62195122,-17.19512195,4.512195122,4.65,-54.6,-1.8,4.58,4
7/16/2024 6:36,26.5,67.1,-153.28125,-846.8789063,-7690.886719,7.195121951,-2.37804878,13.17073171,3.75,-54.45,-0.9,4.58,4
7/16/2024 6:36,26.5,67.1,-134.1210938,-831.5507813,-7721.542969,14.57317073,-18.96341463,12.13414634,4.35,-55.35,-1.5,4.59,6
7/16/2024 6:36,26.5,67.1,-57.48046875,-862.2070313,-7798.183594,7.926829268,0.426829268,18.90243902,3.15,-52.95,-0.9,4.6,4
7/16/2024 6:36,26.5,67.0,-7.6640625,-904.359375,-7744.535156,-3.048780488,3.292682927,-20.6097561,4.35,-54.6,-2.25,4.59,0
7/16/2024 6:36,26.5,67.0,-126.4570313,-931.1835938,-7736.871094,12.31707317,-21.15853659,-7.256097561,4.5,-52.95,-1.65,4.59,4
7/16/2024 6:36,26.5,66.9,-72.80859375,-846.8789063,-7767.527344,-13.53658537,8.414634146,-5.12195122,3.45,-54.0,-0.9,4.59,1
7/16/2024 6:36,26.5,66.9,-72.80859375,-747.2460938,-7786.6875,22.13414634,-17.37804878,-26.8902439,4.05,-54.15,-1.8,4.59,6
7/16/2024 6:36,26.5,66.9,-141.7851563,-751.078125,-7771.359375,-8.109756098,-7.195121951,-2.62195122,4.2,-54.75,-1.95,4.59,4
7/16/2024 6:36,26.5,66.8,-149.4492188,-766.40625,-7656.398438,15.85365854,-2.012195122,19.93902439,5.25,-55.8,-0.9,4.59,4
7/16/2024 6:36,26.5,66.8,-191.6015625,-789.3984375,-7733.039063,5.548780488,8.902439024,28.41463415,4.35,-54.15,-0.15,4.58,6
7/16/2024 6:36,26.5,66.9,-183.9375,-846.8789063,-7748.367188,4.207317073,-8.048780488,-3.231707317,3.0,-52.8,-1.5,4.58,6
7/16/2024 6:36,26.5,66.9,-226.0898438,-942.6796875,-7717.710938,24.93902439,-15.0,24.26829268,5.7,-52.35,-1.5,4.59,6
7/16/2024 6:36,26.5,67.0,-168.609375,-816.2226563,-7855.664063,-4.695121951,-5.853658537,-23.23170732,4.5,-54.0,-0.6,4.6,6
7/16/2024 6:36,26.5,67.0,-91.96875,-846.8789063,-7805.847656,2.743902439,17.62195122,-22.86585366,3.3,-53.1,-2.85,4.58,1
7/16/2024 6:36,26.5,67.0,-107.296875,-915.8554688,-7679.390625,14.87804878,5.426829268,29.63414634,5.1,-54.9,-2.25,4.58,4
7/16/2024 6:36,26.5,67.0,-172.4414063,-923.5195313,-7698.550781,1.951219512,19.20731707,-18.84146341,3.6,-52.8,-0.75,4.59,1
7/16/2024 6:36,26.5,67.0,-45.984375,-873.703125,-7664.0625,-2.317073171,4.87804878,8.170731707,4.65,-53.55,-0.45,4.58,0
7/16/2024 6:36,26.5,66.9,-203.0976563,-839.2148438,-7798.183594,11.64634146,-1.951219512,14.45121951,3.15,-53.25,-1.65,4.59,6
7/16/2024 6:36,26.5,66.9,-30.65625,-923.5195313,-7710.046875,19.32926829,-2.195121951,-13.7195122,4.5,-52.95,-1.35,4.58,1
7/16/2024 6:36,26.5,67.0,-95.80078125,-831.5507813,-7821.175781,8.902439024,-8.536585366,5.975609756,4.65,-54.15,-0.75,4.6,4
7/16/2024 6:36,26.5,67.0,-114.9609375,-835.3828125,-7725.375,-1.463414634,13.29268293,-17.19512195,4.5,-54.0,-1.95,3.29,1
7/16/2024 6:36,26.5,67.0,-15.328125,-950.34375,-7702.382813,-1.341463415,-5.304878049,1.402439024,4.35,-53.1,-3.15,4.58,0
7/16/2024 6:36,26.5,66.9,-95.80078125,-950.34375,-7759.863281,-11.58536585,12.5,-8.292682927,4.2,-52.95,-1.95,3.28,1
7/16/2024 6:36,26.5,66.9,-141.7851563,-904.359375,-7675.558594,-19.08536585,5.12195122,-21.8902439,4.95,-53.7,1.65,4.58,1
7/16/2024 6:36,26.5,66.9,-118.7929688,-774.0703125,-7775.191406,9.329268293,6.402439024,-25.18292683,9.0,-56.85,-1.2,4.59,1
7/16/2024 6:36,26.5,66.9,-118.7929688,-958.0078125,-7756.03125,-2.987804878,-2.926829268,9.451219512,5.7,-55.35,-5.25,4.58,4
7/16/2024 6:36,26.5,67.0,-180.1054688,-919.6875,-7748.367188,8.841463415,-17.68292683,-28.35365854,4.95,-52.95,-4.05,4.59,6
7/16/2024 6:37,26.5,67.0,-53.6484375,-931.1835938,-7786.6875,4.817073171,6.707317073,-25.48780488,4.2,-52.65,-1.95,4.59,1
7/16/2024 6:37,26.5,67.0,-153.28125,-938.8476563,-7771.359375,23.47560976,-15.73170732,-5.243902439,4.35,-53.1,-1.8,4.58,6
7/16/2024 6:37,26.5,67.1,-11.49609375,-904.359375,-7736.871094,-16.2195122,-8.231707317,-13.35365854,5.1,-53.55,-3.6,4.59,0
7/16/2024 6:37,26.5,67.1,-172.4414063,-954.1757813,-8089.417969,8.414634146,9.756097561,-15.97560976,7.65,-54.0,-4.5,4.58,6
7/16/2024 6:37,26.5,67.2,-30.65625,-739.5820313,-7725.375,10.91463415,6.524390244,-11.2195122,11.25,-29.55,-7.2,4.59,0
7/16/2024 6:37,26.5,67.1,-80.47265625,-839.2148438,-7560.597656,12.19512195,-9.93902439,-27.74390244,8.1,-13.5,-6.9,4.58,2
7/16/2024 6:37,26.5,67.1,-107.296875,-846.8789063,-7660.230469,1.402439024,-4.87804878,6.280487805,8.1,-11.7,-6.45,4.58,2
7/16/2024 6:37,26.5,67.1,-99.6328125,-889.03125,-7683.222656,-11.03658537,12.86585366,-14.63414634,9.6,-10.65,-7.8,4.59,2
7/16/2024 6:37,26.5,67.2,-53.6484375,-846.8789063,-7790.519531,-14.57317073,5.365853659,-17.98780488,8.4,-12.0,-7.5,4.58,2
7/16/2024 6:37,26.5,67.2,-7.6640625,-854.5429688,-7667.894531,6.829268293,-16.52439024,25.79268293,8.55,-12.15,-7.8,4.59,5
7/16/2024 6:37,26.5,67.2,-95.80078125,-804.7265625,-7694.71875,-6.890243902,-4.329268293,14.63414634,9.0,-13.65,-9.45,4.59,2
7/16/2024 6:37,26.5,67.3,-80.47265625,-896.6953125,-7706.214844,-13.29268293,-3.780487805,-11.76829268,11.55,-17.1,-10.35,4.59,2
7/16/2024 6:37,26.5,67.4,-99.6328125,-835.3828125,-8074.089844,16.09756098,-14.51219512,-4.817073171,13.05,-16.05,-11.1,4.58,3
7/16/2024 6:37,26.5,67.3,-137.953125,-823.8867188,-7763.695313,7.987804878,-16.52439024,-8.597560976,15.9,-22.65,14.55,4.58,5
7/16/2024 6:37,26.5,67.3,-76.640625,-754.9101563,-7269.363281,-17.74390244,-23.84146341,-7.56097561,2.4,-26.55,15.9,4.59,0
7/16/2024 6:37,26.5,67.3,-229.921875,-827.71875,-7809.679688,17.19512195,-19.93902439,12.56097561,0.75,-26.85,16.35,4.59,4
7/16/2024 6:37,26.5,67.3,-134.1210938,-850.7109375,-7771.359375,-7.073170732,3.353658537,-7.56097561,1.8,-27.15,16.8,4.58,0
7/16/2024 6:37,26.5,67.3,-210.7617188,-1011.65625,-7644.902344,7.012195122,-3.902439024,-15.18292683,1.05,-25.5,16.65,4.58,0
7/16/2024 6:37,26.5,67.3,-172.4414063,-843.046875,-7710.046875,-0.853658537,-18.90243902,-19.02439024,2.1,-27.0,16.2,4.58,4
7/16/2024 6:37,26.5,67.4,-122.625,-823.8867188,-7694.71875,-11.8902439,-10.0,-18.7195122,1.05,-27.75,15.9,4.59,0
7/16/2024 6:37,26.5,67.4,-187.7695313,-935.015625,-7710.046875,-9.756097561,14.75609756,-7.073170732,3.75,-27.3,14.55,4.59,0
7/16/2024 6:37,26.5,67.4,-187.7695313,-858.375,-7756.03125,-4.146341463,0.06097561,-2.56097561,4.2,-28.8,11.7,4.58,0
7/16/2024 6:37,26.5,67.4,-206.9296875,-827.71875,-7729.207031,-4.756097561,-17.19512195,-30.6097561,4.5,-29.25,13.05,4.58,4
7/16/2024 6:37,26.5,67.4,-206.9296875,-774.0703125,-7721.542969,-17.5,11.15853659,-28.84146341,5.55,-29.25,13.05,4.58,1
7/16/2024 6:37,26.5,67.4,-153.28125,-942.6796875,-7660.230469,-9.695121951,-7.743902439,22.86585366,4.65,-29.4,13.35,4.59,0
7/16/2024 6:37,26.5,67.4,-145.6171875,-938.8476563,-7805.847656,-7.195121951,-6.585365854,0.548780488,4.2,-28.5,13.05,4.59,0
7/16/2024 6:38,26.5,67.4,-84.3046875,-804.7265625,-7725.375,-1.036585366,-8.841463415,-2.195121951,4.05,-29.7,12.6,4.58,0
7/16/2024 6:38,26.6,67.4,-137.953125,-866.0390625,-7652.566406,-5.365853659,-9.756097561,-6.646341463,5.55,-29.85,14.55,4.59,0
7/16/2024 6:38,26.5,67.4,-141.7851563,-770.2382813,-7710.046875,-10.6097561,13.90243902,-7.682926829,3.15,-28.05,18.0,4.6,0
7/16/2024 6:38,26.5,67.4,-103.4648438,-846.8789063,-7775.191406,-15.36585366,31.03658537,-19.08536585,3.3,-24.9,17.1,4.59,0
7/16/2024 6:38,26.5,67.4,-199.265625,-827.71875,-7752.199219,-14.26829268,4.207317073,-25.36585366,2.25,-26.4,18.15,4.58,1
7/16/2024 6:38,26.5,67.5,-160.9453125,-800.8945313,-7702.382813,-1.768292683,35.73170732,-6.097560976,0.3,-25.95,17.25,4.58,0
7/16/2024 6:38,26.5,67.5,-91.96875,-877.5351563,-7717.710938,-5.609756098,-15.30487805,-19.51219512,0.3,-27.3,15.15,4.59,0
7/16/2024 6:38,26.5,67.5,-122.625,-873.703125,-7717.710938,13.41463415,2.865853659,15.73170732,2.4,-25.2,16.2,4.59,0
7/16/2024 6:38,26.5,67.5,-61.3125,-915.8554688,-7832.671875,-11.2195122,7.865853659,-0.182926829,1.2,-26.1,16.35,4.59,0
7/16/2024 6:38,26.5,67.5,-65.14453125,-935.015625,-7652.566406,2.987804878,2.56097561,20.79268293,1.35,-25.95,16.95,4.59,5
7/16/2024 6:38,26.5,67.5,-99.6328125,-850.7109375,-7725.375,15.48780488,-0.914634146,5.975609756,0.75,-26.4,17.1,4.58,0
7/16/2024 6:38,26.5,67.5,-199.265625,-800.8945313,-7713.878906,9.268292683,1.707317073,7.926829268,1.2,-24.9,16.8,4.59,4
7/16/2024 6:38,26.5,67.5,-103.4648438,-938.8476563,-7671.726563,20.0,12.98780488,28.17073171,1.65,-27.75,15.6,4.59,0
7/16/2024 6:38,26.5,67.5,-126.4570313,-904.359375,-7710.046875,-10.97560976,1.524390244,-16.34146341,0.45,-26.1,16.35,4.59,0
7/16/2024 6:38,26.5,67.5,-122.625,-754.9101563,-7602.75,-11.09756098,8.109756098,17.74390244,1.65,-27.3,16.2,4.59,0
7/16/2024 6:38,26.5,67.5,3.83203125,-850.7109375,-7706.214844,8.231707317,1.463414634,-5.365853659,1.05,-26.25,16.65,4.6,0
7/16/2024 6:38,26.5,67.6,-68.9765625,-877.5351563,-7664.0625,-8.475609756,13.35365854,-23.17073171,1.2,-25.35,17.1,4.59,0
7/16/2024 6:38,26.5,67.6,-145.6171875,-992.4960938,-7713.878906,-14.57317073,9.695121951,-24.81707317,1.05,-25.5,17.55,4.59,0
7/16/2024 6:38,26.5,67.6,-99.6328125,-950.34375,-7748.367188,2.987804878,21.46341463,-10.36585366,1.5,-25.65,17.4,4.58,0
7/16/2024 6:38,26.5,67.6,-68.9765625,-831.5507813,-7790.519531,2.256097561,-6.402439024,-37.07317073,-0.15,-26.1,17.4,4.59,0
7/16/2024 6:38,26.5,67.5,-65.14453125,-808.5585938,-7882.488281,-4.268292683,-8.658536585,-5.182926829,1.5,-26.1,18.15,4.59,0
7/16/2024 6:38,26.5,67.6,-45.984375,-904.359375,-7805.847656,-15.24390244,0.975609756,-12.31707317,0.3,-25.95,18.3,4.59,0
7/16/2024 6:38,26.5,67.6,-76.640625,-942.6796875,-7809.679688,16.8902439,-5.609756098,-5.731707317,1.5,-26.85,17.1,4.59,0
7/16/2024 6:38,26.6,67.5,-99.6328125,-919.6875,-7813.511719,1.402439024,8.048780488,-12.01219512,0.3,-27.0,16.65,4.59,0
7/16/2024 6:38,26.6,67.5,-114.9609375,-873.703125,-7782.855469,13.65853659,-11.76829268,6.402439024,1.2,-25.65,16.8,3.28,4
7/16/2024 6:38,26.5,67.6,-199.265625,-839.2148438,-7656.398438,16.95121951,17.07317073,-3.963414634,-0.3,-25.95,18.3,4.6,0
7/16/2024 6:38,26.6,67.5,-134.1210938,-938.8476563,-7614.246094,11.8902439,-19.87804878,-6.829268293,1.2,-26.4,16.35,4.59,0
7/16/2024 6:39,26.5,67.6,-130.2890625,-820.0546875,-7779.023438,-5.06097561,-11.15853659,-26.95121951,0.45,-26.1,16.35,4.59,4
7/16/2024 6:39,26.6,67.5,-249.0820313,-1011.65625,-7790.519531,26.64634146,-12.80487805,4.695121951,0.6,-26.55,15.9,4.59,4
7/16/2024 6:39,26.6,67.6,-118.7929688,-823.8867188,-7802.015625,3.048780488,-7.62195122,-16.2195122,1.8,-25.65,16.8,4.58,0
7/16/2024 6:39,26.6,67.6,-191.6015625,-881.3671875,-7713.878906,-12.56097561,-3.536585366,-4.024390244,1.65,-25.2,16.65,4.59,0
7/16/2024 6:39,26.6,67.6,-199.265625,-889.03125,-7679.390625,-13.96341463,22.37804878,-40.85365854,0.75,-26.4,17.1,4.59,0
7/16/2024 6:39,26.6,67.6,-88.13671875,-804.7265625,-7690.886719,11.40243902,-10.67073171,-1.951219512,0.75,-25.65,17.4,4.58,0
7/16/2024 6:39,26.6,67.6,-72.80859375,-869.8710938,-7675.558594,-21.03658537,-8.048780488,-27.01219512,1.5,-25.35,17.4,4.59,0
7/16/2024 6:39,26.6,67.6,-80.47265625,-866.0390625,-7798.183594,-17.80487805,13.65853659,-31.2804878,0.6,-25.95,15.6,4.6,0
7/16/2024 6:39,26.6,67.6,-107.296875,-820.0546875,-7717.710938,-12.74390244,25.06097561,-28.53658537,2.1,-25.95,17.55,4.59,0
7/16/2024 6:39,26.6,67.6,-111.1289063,-915.8554688,-7679.390625,-16.34146341,25.91463415,-14.57317073,0.15,-24.9,17.85,4.59,0
7/16/2024 6:39,26.6,67.7,-57.48046875,-797.0625,-7725.375,-23.90243902,-6.524390244,-11.46341463,2.1,-25.2,17.25,4.59,0
7/16/2024 6:39,26.6,67.6,-172.4414063,-823.8867188,-7713.878906,-33.17073171,28.90243902,9.93902439,1.2,-25.65,18.15,4.59,0
7/16/2024 6:39,26.6,67.7,-99.6328125,-812.390625,-7809.679688,17.98780488,-4.451219512,-12.43902439,1.2,-26.4,16.8,4.58,0
7/16/2024 6:39,26.6,67.7,-34.48828125,-892.8632813,-7687.054688,0.548780488,12.68292683,-9.756097561,1.65,-26.25,17.25,4.58,2
7/16/2024 6:39,26.6,67.7,-80.47265625,-984.8320313,-7717.710938,-22.92682927,-1.341463415,-23.96341463,1.35,-24.75,17.55,4.59,0
7/16/2024 6:39,26.6,67.8,-126.4570313,-869.8710938,-7813.511719,12.31707317,-7.43902439,17.37804878,1.35,-27.0,17.25,4.58,0
7/16/2024 6:39,26.6,67.8,-168.609375,-823.8867188,-7667.894531,-16.2195122,1.158536585,-22.56097561,0.3,-25.95,16.2,4.58,0
7/16/2024 6:39,26.6,67.7,-103.4648438,-843.046875,-7736.871094,10.73170732,15.97560976,-5.0,1.35,-25.95,18.0,4.58,0
7/16/2024 6:39,26.6,67.7,-42.15234375,-923.5195313,-7736.871094,-2.987804878,5.06097561,-10.0,2.1,-26.25,16.65,4.58,2
